"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@soundaryaarajni  we want sequel................return of sena........................",FALSE,0,"soundaryaarajni",2014-05-28 18:57:17,FALSE,NA,"471726925497368577","400636503","web","shabhin93",0,FALSE,FALSE,NA,NA
"2","RT @superstarrajini: My best wishes to my daughter @soundaryaarajni and the entire #Kochadaiiyaan team. I am sure you all will enjoy the mo…",FALSE,0,NA,2014-05-28 18:56:16,FALSE,NA,"471726667514146816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BossNivas",2367,TRUE,FALSE,NA,NA
"3","@soundaryaarajni  #kochadaiiyaan climax dialogue r awesom @superstarrajini actng &amp; ur motioncapturing perfectly matches.v cant find any lags",FALSE,0,"soundaryaarajni",2014-05-28 18:37:10,FALSE,NA,"471721859772215296","400636503","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","ashwinr1210",0,FALSE,FALSE,NA,NA
"4","@superstarrajini @soundaryaarajni one word about kochadaiyan....... MAJESTIC ........",FALSE,0,"superstarrajini",2014-05-28 18:29:46,FALSE,NA,"471719998151331840","1176135546","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pravinkumar352",0,FALSE,FALSE,NA,NA
"5","RT @surekhass1: @soundaryaarajni First 3D movie with #செந்தமிழ் வசனம்""Very impressive'Rahman sir #RR Speechless,an astounding achievement i…",FALSE,0,NA,2014-05-28 18:28:55,FALSE,NA,"471719784673865728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bharathbunty",2,TRUE,FALSE,NA,NA
"6","RT @ravitejam029: @soundaryaarajni proud day for u as we kno #Kochadaiiyaan is a big success. Congratulations on ur success as a debutant:-…",FALSE,0,NA,2014-05-28 18:28:52,FALSE,NA,"471719770203516928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bharathbunty",6,TRUE,FALSE,NA,NA
"7","@superstarrajini @soundaryaarajni  thx 4 giving us a nice movie",FALSE,1,"superstarrajini",2014-05-28 18:24:52,FALSE,"469666560131346432","471718763901882368","1176135546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaideepvijay7",0,FALSE,FALSE,NA,NA
"8","RT @iam_str: #kochadaiyaan was rocking... loved the film :) #thalaivar #immortalised thanks to @soundaryaarajni ... proud and happy for u :)",FALSE,0,NA,2014-05-28 18:18:57,FALSE,NA,"471717278367494145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prachu26",163,TRUE,FALSE,NA,NA
"9","@soundaryaarajni Deff a great entertainer :) thank you! #Kochadaiiyaan",FALSE,0,"soundaryaarajni",2014-05-28 18:17:11,FALSE,NA,"471716833632858112","400636503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JFRoy6",0,FALSE,FALSE,NA,NA
"10","@soundaryaarajni saw your latest snap! little fat. i  think due to all fans wishes u got littl fat! heee heee hee am right!!!? :) :)",FALSE,0,"soundaryaarajni",2014-05-28 18:13:04,FALSE,NA,"471715794200440832","400636503","web","handsome_praba",0,FALSE,FALSE,NA,NA
"11","http://t.co/ggEbA2clAc
@KollywudCinema பார்த்தாயா எங்கள் நாட்டின் ரத கஜ துரத பதாதிகளை @Kochadaiiyaan @soundaryaarajni",FALSE,1,NA,2014-05-28 18:13:01,FALSE,NA,"471715785480495104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pravanchan",0,FALSE,FALSE,NA,NA
"12","@soundaryaarajni brilliant movie! Thalaivar Mass superbly maintained.. And a brilliant cameo as well ������ http://t.co/CWAL6m5wNA",FALSE,0,"soundaryaarajni",2014-05-28 18:12:38,FALSE,NA,"471715688814350337","400636503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasonjebaraj41",0,FALSE,FALSE,NA,NA
"13","@soundaryaarajni @superstarrajini @arrahman music,bgm was mind blowing :) hope that k.s ravikumar sir writes more stories like this :) :)",FALSE,0,"soundaryaarajni",2014-05-28 18:12:05,FALSE,NA,"471715547177299968","400636503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeyanthiY",0,FALSE,FALSE,NA,NA
"14","It was Mr @haasan who used to bring techie stuffs in and you joined the club #cheers#cantstoptweeting @soundaryaarajni kinda very excited :D",FALSE,0,NA,2014-05-28 18:11:16,FALSE,NA,"471715341333041152",NA,"web","dancelume",0,FALSE,FALSE,NA,NA
"15","@soundaryaarajni 
Hi, congrats kotchadaiyan rocking...",FALSE,0,"soundaryaarajni",2014-05-28 18:10:32,FALSE,NA,"471715159468027904","400636503","web","gangaikrk",0,FALSE,FALSE,NA,NA
"16","@soundaryaarajni @superstarrajini  rajini sir rocks like always,can't wait to see future movies from you :)",FALSE,0,"soundaryaarajni",2014-05-28 18:10:08,FALSE,NA,"471715058758995969","400636503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeyanthiY",0,FALSE,FALSE,NA,NA
"17","@soundaryaarajni hi mam Kochadaayian was a superb movie, what a creation, thought. I this was wonderful to see nagesh sir back on screen :)",FALSE,1,"soundaryaarajni",2014-05-28 18:06:22,FALSE,NA,"471714110288453632","400636503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeyanthiY",0,FALSE,FALSE,NA,NA
"18","@soundaryaarajni kochadayan feels like living with a legend,art &amp; delivers the future cinema..hatsoff &amp; thank u for the wonderful movie..",FALSE,1,"soundaryaarajni",2014-05-28 18:03:47,FALSE,NA,"471713459202039808","400636503","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","vasanthsrijan",0,FALSE,FALSE,NA,NA
"19","@soundaryaarajni you brought in the proud... agitate the criticisms... This is the #thebest entry i tell you #waytogo :) #Happytothecore",FALSE,1,"soundaryaarajni",2014-05-28 18:03:02,FALSE,NA,"471713269988610050","400636503","web","dancelume",0,FALSE,FALSE,NA,NA
"20","@soundaryaarajni thank you for bringing back the legendary Nagesh sir.... As #BigB said the revolution will be before kochadayan and after..",FALSE,1,"soundaryaarajni",2014-05-28 17:58:01,FALSE,NA,"471712007649914880","400636503","web","dancelume",0,FALSE,FALSE,NA,NA
"21","@rbsirajini @kochadaiiyaan @soundaryaarajni i went to watch thalaivan on screen .... They make it unwatchable....",FALSE,1,"RBSIRAJINI",2014-05-28 17:55:45,FALSE,"471695330665181184","471711437023612928","201339139","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","KgRahul",0,FALSE,FALSE,NA,NA
"22","Watched @Kochadaiiyaan this week !!! Great effort by @soundaryaarajni  and team ������������",FALSE,0,NA,2014-05-28 17:44:36,FALSE,NA,"471708631507824641",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DavidHosea",0,FALSE,FALSE,NA,NA
"23","RT @superstarRfan: Rajini in #Kochdaiiyaan @soundaryaarajni  @superstarrajini @senthilbalajis @Kadavul_Rajni @RajiniFC @Banned_tweeter ! ht…",FALSE,0,NA,2014-05-28 17:43:51,FALSE,NA,"471708443326164992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kadavul_Rajni",8,TRUE,FALSE,NA,NA
"24","@soundaryaarajni awesome movie hatsoff to u mam",FALSE,0,"soundaryaarajni",2014-05-28 17:41:06,FALSE,NA,"471707753061175297","400636503","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KuberanRamesh",0,FALSE,FALSE,NA,NA
"25","52 followers! Thanku @soundaryaarajni",FALSE,1,NA,2014-05-28 17:40:15,FALSE,NA,"471707538308616192",NA,"web","ravichan1967",0,FALSE,FALSE,NA,NA
"26","RT @saanvi_june: the same style
the same voice
more younger,more stylish,more handsome..the one nd only @superstarrajini :* 
#Kochadaiiyaan…",FALSE,0,NA,2014-05-28 17:38:41,FALSE,NA,"471707142634745856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kollywoodking7",7,TRUE,FALSE,NA,NA
"27","RT @IamRRaam: @soundaryaarajni Each time #Kochadaiiyaan ends, the excitement for the 2nd part begins..!! When is it coming.. Can't wait for…",FALSE,0,NA,2014-05-28 17:38:27,FALSE,NA,"471707083654455297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kollywoodking7",6,TRUE,FALSE,NA,NA
"28","Glad to see legend #Nagesh sir back to screen via #Kochadaiiyaan .
Technology can do anything. @soundaryaarajni http://t.co/KINmt83zpQ",FALSE,0,NA,2014-05-28 17:38:11,FALSE,NA,"471707017040510976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R___squared",0,FALSE,FALSE,"78.0955671","9.9605857"
"29","@soundaryaarajni @realsarathkumar When Rana says Enithaan maama arambam to nagesh..It reminds Arunachalam Dialog Enithaan Aarambam (Y)",FALSE,0,"soundaryaarajni",2014-05-28 17:37:42,FALSE,NA,"471706894994661377","400636503","web","prijith1991",0,FALSE,FALSE,NA,NA
"30","RT @InfasF: #Kochadaiiyaan  for d 7th tyms..simply awsme moive...raana ddnt get married ti princess..:'( @soundaryaarajni looking forward t…",FALSE,0,NA,2014-05-28 17:36:49,FALSE,NA,"471706672923017216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kollywoodking7",2,TRUE,FALSE,NA,NA
"31","@soundaryaarajni Saw movie just now..!! Rana entering palace n nasar sees him as Kochadayaan reminds Baasha scene Rajini entering DSP office",FALSE,0,"soundaryaarajni",2014-05-28 17:35:03,FALSE,NA,"471706228448456704","400636503","web","prijith1991",0,FALSE,FALSE,NA,NA
"32","RT @superstarRfan: I tried to draw Rajini frm Annamalai. Something strange :D @Kadavul_Rajni @RajiniFC @Rajinikanth_SRG @soundaryaarajni ht…",FALSE,0,NA,2014-05-28 17:34:01,FALSE,NA,"471705967906656256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kadavul_Rajni",3,TRUE,FALSE,NA,NA
"33","@soundaryaarajni great efforts  movie just phenomenal . The Diagloue Delivery of Rana Character is amazing !!!! Looking For Rana VS Sena",FALSE,0,"soundaryaarajni",2014-05-28 17:33:55,FALSE,NA,"471705945722998786","400636503","web","ARUNNKGM",0,FALSE,FALSE,NA,NA
"34","@shangdechoco @soundaryaarajni really??????????????",FALSE,0,"shangdechoco",2014-05-28 17:30:53,FALSE,"471555283114672129","471705180887470080","1547784524","web","gokelaprakash7",0,FALSE,FALSE,NA,NA
"35","i like to study #motioncapturetechnology bcoz of #kochadaiiyaan.....@soundaryaarajni @superstarrajini",FALSE,0,NA,2014-05-28 17:30:09,FALSE,NA,"471704995377577985",NA,"web","divaakar9705",0,FALSE,FALSE,NA,NA
"36","@Sushmithap28 @soundaryaarajni @superstarrajini yes yes yes",FALSE,0,"Sushmithap28",2014-05-28 17:29:57,FALSE,"471555205733957632","471704945574432768","1652812501","web","gokelaprakash7",0,FALSE,FALSE,NA,NA
"37","RT @NIROSHAN2012: @soundaryaarajni hi mam.. Super star in kochadaiyan watching 5th Time ..... Proud of u .... From Paris rt plssss http://t…",FALSE,0,NA,2014-05-28 17:29:06,FALSE,NA,"471704730041712641",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Mohammad_nafaz",6,TRUE,FALSE,NA,NA
"38","@soundaryaarajni kochadaiyaan character was simply great looking forward for 2nd part",FALSE,0,"soundaryaarajni",2014-05-28 17:24:53,FALSE,NA,"471703669293842432","400636503","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karpagam24",0,FALSE,FALSE,NA,NA
"39","RT @NIROSHAN2012: @soundaryaarajni hi mam.. Super star in kochadaiyan watching 5th Time ..... Proud of u .... From Paris rt plssss http://t…",FALSE,0,NA,2014-05-28 17:24:30,FALSE,NA,"471703572401229824",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","senthilkumarmg",6,TRUE,FALSE,NA,NA
"40","Had a opportunity 2 experience the beauty of Thalaivar in 3D. Really Thalaiva @superstarrajini.Hats off to you.Great effort @soundaryaarajni",FALSE,0,NA,2014-05-28 17:24:15,FALSE,NA,"471703511348940800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hkbadri",0,FALSE,FALSE,NA,NA
"41","@Rajinikanth_SRG @superstarRfan @Kadavul_Rajni @RajiniFC @soundaryaarajni Really nice! :)",FALSE,2,"Rajinikanth_SRG",2014-05-28 17:22:33,FALSE,"471702525851090944","471703081084665857","2168824003","web","Sridevi_Love",0,FALSE,FALSE,NA,NA
"42","@soundaryaarajni congratulations mam superb movie it's an mile stone in Indian film history",FALSE,1,"soundaryaarajni",2014-05-28 17:22:29,FALSE,NA,"471703065154707456","400636503","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karpagam24",0,FALSE,FALSE,NA,NA
"43","RT @superstarRfan: I tried to draw Rajini frm Annamalai. Something strange :D @Kadavul_Rajni @RajiniFC @Rajinikanth_SRG @soundaryaarajni ht…",FALSE,0,NA,2014-05-28 17:22:01,FALSE,NA,"471702947961643010",NA,"web","rajinithalaivar",3,TRUE,FALSE,NA,NA
"44","@superstarRfan @Kadavul_Rajni @RajiniFC @soundaryaarajni Not bad :D Sweet picture! :)",FALSE,4,"superstarRfan",2014-05-28 17:20:20,FALSE,"471701469951836160","471702525851090944","2235892290","web","Rajinikanth_SRG",0,FALSE,FALSE,NA,NA
"45","RT @superstarRfan: I tried to draw Rajini frm Annamalai. Something strange :D @Kadavul_Rajni @RajiniFC @Rajinikanth_SRG @soundaryaarajni ht…",FALSE,0,NA,2014-05-28 17:19:53,FALSE,NA,"471702410478366720",NA,"web","Rajinikanth_SRG",3,TRUE,FALSE,NA,NA
"46","@soundaryaarajni watched 22rd may itself ..awesome movie... http://t.co/hYOjNgC8SU",FALSE,0,"soundaryaarajni",2014-05-28 17:18:34,FALSE,NA,"471702082613809152","400636503","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lovelynarayanan",0,FALSE,FALSE,NA,NA
"47","RT @ravichan1967: Honestly Speaking! #kochadaiiyan was muchh better than what was expected. Thankfu for such a great film. @superstarrajini…",FALSE,0,NA,2014-05-28 17:17:55,FALSE,NA,"471701918054498304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","premaudi",11,TRUE,FALSE,NA,NA
"48","RT @NIROSHAN2012: @soundaryaarajni hi mam.. Super star in kochadaiyan watching 5th Time ..... Proud of u .... From Paris rt plssss http://t…",FALSE,0,NA,2014-05-28 17:16:45,FALSE,NA,"471701623706632192",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","SrkloversMijanR",6,TRUE,FALSE,NA,NA
"49","I tried to draw Rajini frm Annamalai. Something strange :D @Kadavul_Rajni @RajiniFC @Rajinikanth_SRG @soundaryaarajni http://t.co/JvgBNYoMaN",FALSE,6,NA,2014-05-28 17:16:08,FALSE,NA,"471701469951836160",NA,"web","superstarRfan",3,FALSE,FALSE,NA,NA
"50","@soundaryaarajni THE REAL MIND OF LENGEND @superstarrajini THE LEGEND waiting for our #sena story.kochadaiiyaan2 wting in motion capture..",FALSE,0,"soundaryaarajni",2014-05-28 17:15:48,FALSE,NA,"471701383452700673","400636503","web","divaakar9705",0,FALSE,FALSE,NA,NA
"51","@NIROSHAN2012 @soundaryaarajni good dude!",FALSE,0,"NIROSHAN2012",2014-05-28 17:15:14,FALSE,"471698515010551808","471701243354570753","489842647","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEELtwitts",0,FALSE,FALSE,NA,NA
"52","@soundaryaarajni  im eagerly waiting for Kochadaiiyaan 2 and waiting for beard rajini sir also :)",FALSE,0,"soundaryaarajni",2014-05-28 17:14:46,FALSE,NA,"471701125985353728","400636503","web","realstevemoses",0,FALSE,FALSE,NA,NA
"53","RT @iam_str: Compared to Hollywood obviously the graphics can't match but hatts off to @soundaryaarajni for making this possible..can fores…",FALSE,0,NA,2014-05-28 17:13:12,FALSE,NA,"471700731762720769",NA,"web","lavanya2112",131,TRUE,FALSE,NA,NA
"54","#kochadayaan wont tv advertisement because your retweet fulfill that ������������������������������ @soundaryaarajni",FALSE,0,NA,2014-05-28 17:13:05,FALSE,NA,"471700700808749056",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","selvbloom",0,FALSE,FALSE,NA,NA
"55","@ash_r_dhanush hmm answer us ash...Wat abt ur sists kochadaiyan? No comments to world abt t? @soundaryaarajni @superstarrajini",FALSE,0,"ash_r_dhanush",2014-05-28 17:12:53,FALSE,"471699145598595072","471700652213559298","347257032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEELtwitts",0,FALSE,FALSE,NA,NA
"56","@soundaryaarajni #Kochadaiiyaan running successfully in London. Standing ovation at the end of the movie. Take a bow",FALSE,0,"soundaryaarajni",2014-05-28 17:12:15,FALSE,NA,"471700489416220672","400636503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sayshaa3",0,FALSE,FALSE,"0.09801788","51.48623581"
"57","@soundaryaarajni hi sis i watched 3 time the movie is awesome thalaivar dialogue &amp; ur direction are very nice i love it :)",FALSE,0,"soundaryaarajni",2014-05-28 17:12:04,FALSE,NA,"471700446671691778","400636503","web","realstevemoses",0,FALSE,FALSE,NA,NA
"58","@soundaryaarajni expressing feelings through symbols :)
#Kochadaiiyaan ������ ������ ������ ������ ������ ������ ������ ������ ������",FALSE,0,"soundaryaarajni",2014-05-28 17:11:22,FALSE,NA,"471700268300500993","400636503","web","directSHAHAN",0,FALSE,FALSE,NA,NA
"59","@soundaryaarajni Madam... when will you announce Kochadaiyan 2...Now Its Brand Kochadaiyan..",FALSE,0,"soundaryaarajni",2014-05-28 17:10:07,FALSE,NA,"471699953878724608","400636503","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vviisshhwwaa",0,FALSE,FALSE,NA,NA
"60","RT @NIROSHAN2012: @soundaryaarajni hi mam.. Super star in kochadaiyan watching 5th Time ..... Proud of u .... From Paris rt plssss http://t…",FALSE,0,NA,2014-05-28 17:07:32,FALSE,NA,"471699305019891712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","senthilbalajis",6,TRUE,FALSE,NA,NA
"61","@soundaryaarajni Promoters of Kochadaiyaan !! http://t.co/JpGwZQmDXZ",FALSE,0,"soundaryaarajni",2014-05-28 17:07:12,FALSE,NA,"471699219166687234","400636503","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","manojmarch18",0,FALSE,FALSE,NA,NA
"62","RT @NIROSHAN2012: @soundaryaarajni hi mam.. Super star in kochadaiyan watching 5th Time ..... Proud of u .... From Paris rt plssss http://t…",FALSE,0,NA,2014-05-28 17:06:05,FALSE,NA,"471698938500628481",NA,"web","iam__Balaji",6,TRUE,FALSE,NA,NA
"63","RT @Harikrishnan_23: @soundaryaarajni dialogues sooper myfav vesham podavea piranthavan pagal ena iravu ena massss.....
Try to make PART II",FALSE,0,NA,2014-05-28 17:05:48,FALSE,NA,"471698868640284672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gd_gowtham",1,TRUE,FALSE,NA,NA
"64","RT @NIROSHAN2012: @soundaryaarajni hi mam.. Super star in kochadaiyan watching 5th Time ..... Proud of u .... From Paris rt plssss http://t…",FALSE,0,NA,2014-05-28 17:05:30,FALSE,NA,"471698793201557504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soundaryaarajni",6,TRUE,FALSE,NA,NA
"65","@soundaryaarajni hi mam.. Super star in kochadaiyan watching 5th Time ..... Proud of u .... From Paris rt plssss http://t.co/qvBQpTwbwx",FALSE,21,"soundaryaarajni",2014-05-28 17:04:24,FALSE,NA,"471698515010551808","400636503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NIROSHAN2012",6,FALSE,FALSE,NA,NA
"66","@soundaryaarajni nice and well made movie, happy to see after Kamal u r experimenting in the field of cinema",FALSE,0,"soundaryaarajni",2014-05-28 17:03:25,FALSE,NA,"471698269093908480","400636503","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","bsnrad",0,FALSE,FALSE,NA,NA
"67","RT @iam_str: Compared to Hollywood obviously the graphics can't match but hatts off to @soundaryaarajni for making this possible..can fores…",FALSE,0,NA,2014-05-28 16:57:32,FALSE,NA,"471696785736359936",NA,"web","dheepaksaran",131,TRUE,FALSE,NA,NA
"68","RT @Kadavul_Rajni: ரஜினிக்கு ரஜினி தான் போட்டி.
யாரும்...கிட்ட கூட வர முடியாது.
@soundaryaarajni @superstarrajini @RIAZtheboss @arrahman ht…",FALSE,0,NA,2014-05-28 16:57:12,FALSE,NA,"471696704090034176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MRajamanoj",8,TRUE,FALSE,NA,NA
"69","RT @soundaryaarajni: I just saved my tweets and friends' replies (the whole conversation!)  with @Tweet_Download (http://t.co/09a3y78Fl4)!",FALSE,0,NA,2014-05-28 16:56:34,FALSE,NA,"471696543255244802",NA,"web","ravichan1967",17,TRUE,FALSE,NA,NA
"70","My @watchdogsgame Dogs poster @Kochadaiiyaan style 
@superstarrajini @soundaryaarajni http://t.co/ek2gKZP2TW",FALSE,0,NA,2014-05-28 16:56:01,FALSE,NA,"471696407230156800",NA,"web","FAHiM93120",0,FALSE,FALSE,NA,NA
"71","@soundaryaarajni @superstarrajini  This is the power of #Thalaivar""படம் தாறுமாறு""http://t.co/OQA0Mx2IwI sure blockbuster of indian cinema:))",FALSE,0,"soundaryaarajni",2014-05-28 16:55:16,FALSE,NA,"471696216188018689","400636503","web","surekhass1",0,FALSE,FALSE,NA,NA
"72","@soundaryaarajni  awesome movie...#thalaivar rocks..hats off to u...expecting kochadaiiyaan 2...",FALSE,0,"soundaryaarajni",2014-05-28 16:55:12,FALSE,NA,"471696200870023168","400636503","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhivya_rajkumar",0,FALSE,FALSE,NA,NA
"73","@KgRahul @Kochadaiiyaan @soundaryaarajni To watch Thalaivar on screen s alwys bliss if it's bore fr u then u must hav watched sum othr movie",FALSE,0,"KgRahul",2014-05-28 16:51:45,FALSE,"471694112757121024","471695330665181184","293398436","web","RBSIRAJINI",0,FALSE,FALSE,NA,NA
"74","@SivaranjiniA @soundaryaarajni 

manam",FALSE,0,"SivaranjiniA",2014-05-28 16:49:50,FALSE,"471664659120918530","471694848072744960","319507575","web","hai_ranga",0,FALSE,FALSE,NA,NA
"75","@soundaryaarajni truly wish #Kochadaiiyaan was released in Tamil as well in Ahmedabad. Tamil people here miss d nativity #TrueFan #Feelings",FALSE,0,"soundaryaarajni",2014-05-28 16:48:05,FALSE,NA,"471694407238811648","400636503","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Kamal_K2",0,FALSE,FALSE,NA,NA
"76","@rbsirajini @kochadaiiyaan @soundaryaarajni #kochadaiyaan is it a movie 
So boar, lot of ovr seqncs",FALSE,0,"RBSIRAJINI",2014-05-28 16:46:54,FALSE,"471693188885782528","471694112757121024","201339139","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","KgRahul",0,FALSE,FALSE,NA,NA
"77","@soundaryaarajni THANKS., IM HAPPY MORE THAN AN YUGA........N.., but...,? cc- @superstarrajini @latharajnikanth",FALSE,0,"soundaryaarajni",2014-05-28 16:46:14,FALSE,NA,"471693945827622912","400636503","web","Ammaiappan03",0,FALSE,FALSE,NA,NA
"78","RT @RBSIRAJINI: Kids are also enjoying @Kochadaiiyaan very much,
Every theatre is occupied by atleast a kid in a row..
happyhearts=SUCCESS …",FALSE,0,NA,2014-05-28 16:44:18,FALSE,NA,"471693455651897345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jackieshaan",1,TRUE,FALSE,NA,NA
"79","Kids are also enjoying @Kochadaiiyaan very much,
Every theatre is occupied by atleast a kid in a row..
happyhearts=SUCCESS @soundaryaarajni",FALSE,3,NA,2014-05-28 16:43:14,FALSE,NA,"471693188885782528",NA,"web","RBSIRAJINI",1,FALSE,FALSE,NA,NA
"80","@JemmieMalavika @soundaryaarajni @superstarrajini @Banned_tweeter  thanks",FALSE,0,"JemmieMalavika",2014-05-28 16:43:04,FALSE,"471653425722048512","471693146972123137","934500276","web","gokelaprakash7",0,FALSE,FALSE,NA,NA
"81","RT @JemmieMalavika: Kumudham review!! @soundaryaarajni @superstarrajini @Banned_tweeter http://t.co/qQwzvWtvVL",FALSE,0,NA,2014-05-28 16:42:47,FALSE,NA,"471693076939804672",NA,"web","gokelaprakash7",9,TRUE,FALSE,NA,NA
"82","@arrahman @soundaryaarajni first Jodha Akbar. And now #kochadaiiyaan epic movies and epic music scores. Kudos Rahman Sir. You rocked.",FALSE,0,"arrahman",2014-05-28 16:40:12,FALSE,NA,"471692426088677376","19895282","<a href=""http://backtoblaq.com"" rel=""nofollow"">Blaq for BlackBerry® 10</a>","mikepraba",0,FALSE,FALSE,NA,NA
"83","Its reign of  the legend- kochadaiyan. A strongest step put forward towards t future :)
@soundaryaarajni : good team work :)",FALSE,0,NA,2014-05-28 16:38:54,FALSE,NA,"471692098094120960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manoharsathish",0,FALSE,FALSE,NA,NA
"84","Kochadiiyan 3D, @soundaryaarajni (at @Sathyam_Cinemas w/ @adhilaxmi) http://t.co/V4FRjr6vJ3",FALSE,0,NA,2014-05-28 16:38:21,FALSE,NA,"471691959321772033",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","lingeswaran",0,FALSE,FALSE,"80.25783062","13.05539393"
"85","@Jasrina92 kochadayan 2 going to start @soundaryaarajni",FALSE,0,"Jasrina92",2014-05-28 16:36:59,FALSE,"471687824085774336","471691617208770561","2349753907","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","selvbloom",0,FALSE,FALSE,NA,NA
"86","My #thalaivar sir good night sir sweet dreams sir your family Ku night sir #S_D sir yengal kochadiayaan @superstarrajini @soundaryaarajni",FALSE,0,NA,2014-05-28 16:35:49,FALSE,NA,"471691321845899264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ddhanushkraja",0,FALSE,FALSE,NA,NA
"87","@soundaryaarajni sorry for the disturbance., Thadangallukku Varundhugindrom..,",FALSE,0,"soundaryaarajni",2014-05-28 16:31:48,FALSE,NA,"471690311899418624","400636503","web","Ammaiappan03",0,FALSE,FALSE,NA,NA
"88","Hi @iamlakshmirai @soundaryaarajni @PDdancing @Vani_Bhojan Please follow back me Guys. I need it via http://t.co/eT9T2PZAHh",FALSE,0,NA,2014-05-28 16:31:04,FALSE,NA,"471690125173198848",NA,"<a href=""http://unfollowers.com"" rel=""nofollow"">Unfollowers.me</a>","Boseppandi",0,FALSE,FALSE,NA,NA
