"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"233","RT @RajiniFC: #Kochadaiiyaan - Super Hit !!! :-) http://t.co/yqYYwmFqxH",FALSE,0,NA,2014-05-28 14:53:38,FALSE,NA,"471665608363237376",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","c_palaniramjana",11,TRUE,FALSE,NA,NA
"234","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:31:37,FALSE,NA,"471720464838979584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","udhayDr",13,TRUE,FALSE,NA,NA
"235","@rajini_fanclub @RajiniFC @RBSIRAJINI #Superstar #Rajinikanth #Kochadaiiyaan 3ʳᵈ spot In #Malaysia Box Office http://t.co/d2vaBT4N37",FALSE,4,"rajini_fanclub",2014-05-28 14:53:17,FALSE,NA,"471665519209103360","185517898","web","ShebbyCS",2,FALSE,FALSE,NA,NA
"236","Poda antha AANDAVANAY i.e @superstarrajini enga pakam irukaru! 
#CSKvsMI #MIvsCSK @ChennaiIPL  #ipl2014 #PepsiIPL2014 http://t.co/ODnmDWyxXN",FALSE,0,NA,2014-05-28 18:31:10,FALSE,NA,"471720352142196736",NA,"web","santhanmisc",0,FALSE,FALSE,NA,NA
"237","the same style
the same voice
more younger,more stylish,more handsome..the one nd only @superstarrajini :* 
#Kochadaiiyaan @soundaryaarajni",FALSE,10,NA,2014-05-28 14:52:45,FALSE,NA,"471665386652311553",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","saanvi_june",7,FALSE,FALSE,NA,NA
"238","Dont underestimate the power of our #thailvaar @blogeswari @ChennaiIPL @IPL #CSKvMI #MIvCSK @superstarrajini http://t.co/UUQoVZ8eSS",FALSE,0,NA,2014-05-28 18:31:04,FALSE,NA,"471720326292725760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jharinarayanan",0,FALSE,FALSE,NA,NA
"239","RT @RajiniFC: #Kochadaiiyaan - Super Hit !!! :-) http://t.co/yqYYwmFqxH",FALSE,0,NA,2014-05-28 14:52:13,FALSE,NA,"471665248676880384",NA,"web","ThePokkiriRaja",11,TRUE,FALSE,NA,NA
"240","RT @akv_10: Whomever if you mess up with @SuperstarRajini then ur times starts to grave. Today MI. Soon for a group :P",FALSE,0,NA,2014-05-28 18:30:21,FALSE,NA,"471720144020856833",NA,"web","AjithAnnadurai",1,TRUE,FALSE,NA,NA
"241","@superstarrajini @soundaryaarajni @arrahman #Superstar #Rajinikanth #Kochadaiiyaan 3ʳᵈ spot In #Malaysia Box Office http://t.co/d2vaBT4N37",FALSE,0,"superstarrajini",2014-05-28 14:51:59,FALSE,NA,"471665193114546176","1176135546","web","ShebbyCS",0,FALSE,FALSE,NA,NA
"242","@superstarrajini Holy blessings and congratulations to success of kochadaiyaan team. http://t.co/Jky8zD0X2t",FALSE,0,"superstarrajini",2014-05-28 18:30:06,FALSE,NA,"471720082901454849","1176135546","web","vsriramkishore",0,FALSE,FALSE,NA,NA
"243","RT @RajiniFC: #Kochadaiiyaan - Super Hit !!! :-) http://t.co/yqYYwmFqxH",FALSE,0,NA,2014-05-28 14:50:31,FALSE,NA,"471664823055302657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","murugaramu_kkl",11,TRUE,FALSE,NA,NA
"244","@superstarrajini @soundaryaarajni one word about kochadaiyan....... MAJESTIC ........",FALSE,0,"superstarrajini",2014-05-28 18:29:46,FALSE,NA,"471719998151331840","1176135546","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pravinkumar352",0,FALSE,FALSE,NA,NA
"245","RT @AjithAnnadurai: #Kochadaiiyaan #Trichy Theaters List @soundaryaarajni @RajiniFC http://t.co/LAyizttYOG",FALSE,0,NA,2014-05-28 14:49:19,FALSE,NA,"471664519895199744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","murugaramu_kkl",3,TRUE,FALSE,NA,NA
"246","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:29:44,FALSE,NA,"471719989628510208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mushtak1990",81,TRUE,FALSE,NA,NA
"247","#Kochadaiiyaan - Super Hit !!! :-) http://t.co/yqYYwmFqxH",FALSE,11,NA,2014-05-28 14:48:41,FALSE,NA,"471664360788860928",NA,"web","RajiniFC",11,FALSE,FALSE,NA,NA
"248","RT @akv_10: But Sorry Mumbai @superstarRajini saw that "" KANT"" banner.. Digged ur own grave.",FALSE,0,NA,2014-05-28 18:28:23,FALSE,NA,"471719648967147521",NA,"web","AjithAnnadurai",2,TRUE,FALSE,NA,NA
"249","RT @mayavarathaan: #Kochadaiiyaan in Thailand (Bangkok &amp; Pattaya) http://t.co/pTF25q0uK2",FALSE,0,NA,2014-05-28 14:43:27,FALSE,NA,"471663044024483840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","issime_miyake",2,TRUE,FALSE,NA,NA
"250","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:28:21,FALSE,NA,"471719643019628545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imsenthil",13,TRUE,FALSE,NA,NA
"251","RT @superstarrajini: My best wishes to the cast and technical crew, producers, distributors and exhibitors of #Kochadaiiyaan",FALSE,0,NA,2014-05-28 14:41:04,FALSE,NA,"471662446545879041",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","GanesanVelmuru2",1977,TRUE,FALSE,NA,NA
"252","@superstarrajini good night superstar!!!!!",FALSE,0,"superstarrajini",2014-05-28 18:28:19,FALSE,NA,"471719635893493762","1176135546","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","Rajinikanth_SRG",0,FALSE,FALSE,NA,NA
"253","RT @ALANKGF: Watch #Kochadaiiyaan songs on Sun music now..
@soundaryaarajni @RIAZtheboss @Kornerseat @rameshlaus @sekartweets @vbzu @lmkmov…",FALSE,0,NA,2014-05-28 14:38:51,FALSE,NA,"471661887713579009",NA,"web","rameshlaus",1,TRUE,FALSE,NA,NA
"254","@superstarrajini http://t.co/su7oIBEsEE",FALSE,1,"superstarrajini",2014-05-28 18:28:09,FALSE,"469666704922902528","471719590620196865","1176135546","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pradeep87N",0,FALSE,FALSE,NA,NA
"255","Watch #Kochadaiiyaan songs on Sun music now..
@soundaryaarajni @RIAZtheboss @Kornerseat @rameshlaus @sekartweets @vbzu @lmkmoviemaniac",FALSE,3,NA,2014-05-28 14:36:01,FALSE,NA,"471661174509932544",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","ALANKGF",1,FALSE,FALSE,NA,NA
"256","@superstarrajini @ChennaiIPL @mathivananr @PoojaBalu @Cynickel we've bn waiting to put this up since the 1st innings! http://t.co/KDIdCFj2ps",FALSE,1,"superstarrajini",2014-05-28 18:28:03,FALSE,NA,"471719566733627394","1176135546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","strayfactory",1,FALSE,FALSE,NA,NA
"257","RT @RajiniFC: Taking into account the tv, audio &amp; other rights in several languages, #Kochadaiiyaan already grossed over 100 crores !!! :-)",FALSE,0,NA,2014-05-28 14:35:07,FALSE,NA,"471660948973821952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","issime_miyake",6,TRUE,FALSE,NA,NA
"258","Whomever if you mess up with @SuperstarRajini then ur times starts to grave. Today MI. Soon for a group :P",FALSE,2,NA,2014-05-28 18:27:08,FALSE,NA,"471719336235651072",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","akv_10",1,FALSE,FALSE,NA,NA
"259","RT @mayavarathaan: #Kochadaiiyaan எனக்குத் தெரிந்து தாய்லாந்தில் தொடர்ந்து ஒரு வாரமாக பல காட்சிகளாக ஓடிக் கொண்டிருக்கும் ஒரே இந்தியத் திரை…",FALSE,0,NA,2014-05-28 14:33:50,FALSE,NA,"471660623403548672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","issime_miyake",6,TRUE,FALSE,NA,NA
"260","@ESPNcricinfo @superstarrajini http://t.co/38rgInAdyQ",FALSE,0,"ESPNcricinfo",2014-05-28 18:26:48,FALSE,NA,"471719253150691329","16542390","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Solai_RaviKumar",0,FALSE,FALSE,NA,NA
"261","RT @AjithAnnadurai: #Kochadaiiyaan http://t.co/5uamF6lRgS",FALSE,0,NA,2014-05-28 14:30:31,FALSE,NA,"471659790360276992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","covairajrk",6,TRUE,FALSE,NA,NA
"262","We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJxe7AA",FALSE,79,NA,2014-05-28 18:26:41,FALSE,NA,"471719222066696192",NA,"web","WeAreChennai",81,FALSE,FALSE,NA,NA
"263","RT @sivavignesh5: #Kochadaiiyaan totally removed from #Devi Complex, Chennai from this Friday!
It was given both the big screens here in th…",FALSE,0,NA,2014-05-28 14:30:24,FALSE,NA,"471659760626831360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pokkirijms",2,TRUE,FALSE,NA,NA
"264","@LaurenJIrwin : congrats and happy for you, that you are working and watching our thalaivar @superstarrajini in sets of Lingaa:)",FALSE,0,"LaurenJIrwin",2014-05-28 18:26:40,FALSE,NA,"471719216773468160","29926561","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chnThunder",0,FALSE,FALSE,NA,NA
"265","Lots 'n lots of thirutu DVDs of #Kochadaiiyaan outr part of Chennai lik Kelambakkam...
Kindly tk action @soundaryaarajni @Mediaone_Global",FALSE,0,NA,2014-05-28 14:30:19,FALSE,NA,"471659738065694722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sigmasats",0,FALSE,FALSE,NA,NA
"266","RT @iamsree0: Hey @mipaltan, atlast Where is d GOD Its RAJNI-KANTH &amp; not RAJNI-KAN'T  @superstarrajini  @ChennaiIPL http://t.co/NuEXwy1OZP",FALSE,0,NA,2014-05-28 18:26:22,FALSE,NA,"471719141468942336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thala_dinesh",3,TRUE,FALSE,NA,NA
"267","RT @atulkasbekar: Movie review: #Kochadaiiyaan is a disaster from beginning to end http://t.co/DGxbKtTfKz",FALSE,0,NA,2014-05-28 14:28:31,FALSE,NA,"471659284455890945",NA,"web","Xtrem_Beboholic",3,TRUE,FALSE,NA,NA
"268","RT @rameshlaus: #Sani started for #MI when they unnecessarily tried to make fun of @superstarrajini http://t.co/O6as1D5NFe",FALSE,0,NA,2014-05-28 18:25:59,FALSE,NA,"471719045272580097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OviyaBalan",49,TRUE,FALSE,NA,NA
"269","RT @arshad_batcha: Thala with Thalaivar!! Happy to see the one &amp; only #SuperStar &amp; One &amp; only Thala together!!
 #Thala55 #Kochadaiiyaan htt…",FALSE,0,NA,2014-05-28 14:25:48,FALSE,NA,"471658601971326978",NA,"web","Ganesh_DWG",10,TRUE,FALSE,NA,NA
"270","@superstarrajini @soundaryaarajni  thx 4 giving us a nice movie",FALSE,1,"superstarrajini",2014-05-28 18:24:52,FALSE,"469666560131346432","471718763901882368","1176135546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaideepvijay7",0,FALSE,FALSE,NA,NA
"271","RT @superstarrajini: My best wishes to the cast and technical crew, producers, distributors and exhibitors of #Kochadaiiyaan",FALSE,0,NA,2014-05-28 14:24:26,FALSE,NA,"471658256494891008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajayst10",1977,TRUE,FALSE,NA,NA
"272","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:24:37,FALSE,NA,"471718701893312512",NA,"web","VeenaRamachand1",13,TRUE,FALSE,NA,NA
"273","RT @superstarrajini: My best wishes to the cast and technical crew, producers, distributors and exhibitors of #Kochadaiiyaan",FALSE,0,NA,2014-05-28 14:17:36,FALSE,NA,"471656540517064704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madhumakhija",1977,TRUE,FALSE,NA,NA
"274","பார்த்தாயா எங்கள் #CSK நாட்டின் ரத கஜ துரத பதாதிகளை...
@ChennaiIPL @superstarrajini",FALSE,1,NA,2014-05-28 18:24:06,FALSE,NA,"471718572612268032",NA,"web","vijaythangaraju",0,FALSE,FALSE,NA,NA
"275","@superstarrajini Thalaivaa! Amazing! Goosebumps when SUPERSTAR appeared first! #Kochadaiiyaan",FALSE,1,"superstarrajini",2014-05-28 14:08:54,FALSE,NA,"471654349253263360","1176135546","web","gowthamkumart",0,FALSE,FALSE,NA,NA
"276","@superstarrajini  ""@strayfactory: Stray Factory Bleeds Yellow.
#csk #strayfactory #yellow #bleedyellow http://t.co/GEI0HdAL4O""",FALSE,0,"superstarrajini",2014-05-28 18:24:05,FALSE,NA,"471718567801405440","1176135546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PoojaBalu",0,FALSE,FALSE,NA,NA
"277","RT @sivavignesh5: #Kochadaiiyaan totally removed from #Devi Complex, Chennai from this Friday!
It was given both the big screens here in th…",FALSE,0,NA,2014-05-28 14:07:44,FALSE,NA,"471654055714906113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sudhahar_msd",2,TRUE,FALSE,NA,NA
"278","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:23:42,FALSE,NA,"471718472183848960",NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","coolrv",13,TRUE,FALSE,NA,NA
"279","#Kochadaiiyaan totally removed from #Devi Complex, Chennai from this Friday!It was given both the big screens here in the 1st week",FALSE,0,NA,2014-05-28 14:07:00,FALSE,NA,"471653871056453632",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","shivavijay6",0,FALSE,FALSE,NA,NA
"280","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:23:23,FALSE,NA,"471718390906638336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImSandeshJain",13,TRUE,FALSE,NA,NA
"281","@girishkumart listen to #EkVillain, #Holiday &amp; #Kochadaiiyaan album :)",FALSE,1,"girishkumart",2014-05-28 14:05:39,FALSE,"471652873080557568","471653530172788736","509813128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuzikaBoy",0,FALSE,FALSE,NA,NA
"282","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:23:00,FALSE,NA,"471718296413556736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","VjfanSuresh",13,TRUE,FALSE,NA,NA
"283","#Kochadaiiyaan totally removed from #Devi Complex, Chennai from this Friday!
It was given both the big screens here in the 1st week",FALSE,2,NA,2014-05-28 14:02:46,FALSE,NA,"471652808056635392",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","sivavignesh5",2,FALSE,FALSE,NA,NA
"284","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:22:59,FALSE,NA,"471718290604040192",NA,"web","AmazingDheepak",13,TRUE,FALSE,NA,NA
"285","#Kochadaiiyaan - @arrahman's bgm and music are the backbone of the movie. Super good to listen in cinema. Title Card is AWESOME !",FALSE,0,NA,2014-05-28 13:58:38,FALSE,NA,"471651767390728192",NA,"web","LokaSitha",0,FALSE,FALSE,NA,NA
"286","RT @manish_sony: @AaryaOm @smritiirani @jpsin1 @swabhimani1 @superstarrajini @RajatSharmaLive @sudhirchaudhary @sumer1982 @PMOIndia http://…",FALSE,0,NA,2014-05-28 18:22:49,FALSE,NA,"471718251647348737",NA,"web","save_sh",9,TRUE,FALSE,NA,NA
"287","RT @Kornerseat: Top 3 Opening weekend collection of 2014 @ Holland Box Office  : 
1. #Jilla, 
2. #Kochadaiiyaan 
3.  #Veeram
#Vijay #Rajnik…",FALSE,0,NA,2014-05-28 13:58:26,FALSE,NA,"471651716950016000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MuneesBhai",16,TRUE,FALSE,NA,NA
"288","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:22:48,FALSE,NA,"471718244995174400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OviyaBalan",13,TRUE,FALSE,NA,NA
"289","RT @MrBlackFanofVJ: Top 3 Opening weekend collection at the BO in Holland.

#Jilla , #Kochadaiiyaan #Veeram 

Via @Ayngaranholland http://t…",FALSE,0,NA,2014-05-28 13:58:12,FALSE,NA,"471651657239896064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MuneesBhai",19,TRUE,FALSE,NA,NA
"290","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:22:45,FALSE,NA,"471718231359492097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bowya8",13,TRUE,FALSE,NA,NA
"291","#Kochadaiiyaan -Its the racy screenplay which does the job perfectly.K.S Ravikumar has come up with a story tailor-made for SUPERSTAR's MASS",FALSE,0,NA,2014-05-28 13:56:18,FALSE,NA,"471651178573348864",NA,"web","LokaSitha",0,FALSE,FALSE,NA,NA
"292","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:22:40,FALSE,NA,"471718212854247424",NA,"web","VetrivelTN",13,TRUE,FALSE,NA,NA
"293","#Kochadaiiyaan -Thks 2 @soundaryaarajni for the bold attempt of introducing motion-capture to Indian cinema.Lots of effort visible on screen",FALSE,5,NA,2014-05-28 13:51:39,FALSE,NA,"471650009314627584",NA,"web","LokaSitha",1,FALSE,FALSE,NA,NA
"294","But Sorry Mumbai @superstarRajini saw that "" KANT"" banner.. Digged ur own grave.",FALSE,3,NA,2014-05-28 18:20:44,FALSE,NA,"471717725358653440",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","akv_10",2,FALSE,FALSE,NA,NA
"295","#Kochadaiiyaan - U can feel the mass, style &amp; star power of SUPERSTAR although it's a motion-capture movie. #Immortal",FALSE,2,NA,2014-05-28 13:46:44,FALSE,NA,"471648770375946241",NA,"web","LokaSitha",0,FALSE,FALSE,NA,NA
"296","@msdhoni @imraina @ChennaiIPL We #CSK suppoters ask this defeat to dedicate to our Chennai's @superstarrajini sir!
#Rajini_Can",FALSE,0,"msdhoni",2014-05-28 18:20:42,FALSE,NA,"471717716907552768","92708272","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RNithees",1,FALSE,FALSE,NA,NA
"297","kadhal kanava undhan karam vidamatane, sathiyam sathiyam ithu sathiyamea.. #ManamagalinSathiyam #Kochadaiiyaan",FALSE,1,NA,2014-05-28 13:45:52,FALSE,NA,"471648550984482816",NA,"web","sathurshini",0,FALSE,FALSE,NA,NA
"298","RT @Triplicaneprabu: @superstarrajini 's Reply
Office Room is ready for Mumbai Indianz.... @dirvenkatprabhu @Premgiamaren @ChennaiIPL http:…",FALSE,0,NA,2014-05-28 18:20:37,FALSE,NA,"471717695902064641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SudharsanKss",2,TRUE,FALSE,NA,NA
"299","RT @sri50: #Kochadaiiyaan is 75th Tamil release of the year. This Friday (May 30) as of now 5 Tamil releases including #PoovarasamPeePee &amp; …",FALSE,0,NA,2014-05-28 13:43:35,FALSE,NA,"471647977035923456",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","ThangarajMarapp",17,TRUE,FALSE,NA,NA
"300","Can u repeat it #MI #CSKvsMI #CSK @superstarrajini @ashwinravi99 @ImRaina @msdhoni @ChennaiIPL",FALSE,0,NA,2014-05-28 18:20:31,FALSE,NA,"471717669045956608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rmuthukumar54",0,FALSE,FALSE,NA,NA
"301","Finally caught up with #Kochadaiiyaan. WHATTEY MARANA MASS movie from @superstarrajini .",FALSE,1,NA,2014-05-28 13:40:11,FALSE,NA,"471647123981611009",NA,"web","LokaSitha",0,FALSE,FALSE,NA,NA
"302","2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60izXq",FALSE,5,NA,2014-05-28 18:20:20,FALSE,NA,"471717626456969216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZakhilHere",13,FALSE,FALSE,"76.2001751","10.2203284"
"303","#Kochadaiiyaan  for d 7th tyms..simply awsme moive...raana ddnt get married ti princess..:'( @soundaryaarajni looking forward to part 2..",FALSE,20,NA,2014-05-28 13:39:08,FALSE,NA,"471646856900923392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InfasF",2,FALSE,FALSE,NA,NA
"304","@superstarrajini 's Reply
Office Room is ready for Mumbai Indianz.... @dirvenkatprabhu @Premgiamaren @ChennaiIPL http://t.co/OXtByN50fS",FALSE,0,"superstarrajini",2014-05-28 18:19:31,FALSE,NA,"471717417391894528","1176135546","web","Triplicaneprabu",2,FALSE,FALSE,NA,NA
"305","RT @vijayinmadras: #Kochadaiiyaan strong in story...poor in animation 2/5....flop of the year..",FALSE,0,NA,2014-05-28 13:34:28,FALSE,NA,"471645686027415552",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","D0525A",0,TRUE,FALSE,NA,NA
"306","Reason why mumbai indians lost the match @mipaltan @ChennaiIPL @superstarrajini http://t.co/obKiA7d4Jj",FALSE,0,NA,2014-05-28 18:19:27,FALSE,NA,"471717402242084864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sivagothri",0,FALSE,FALSE,NA,NA
"307","RT @AjithAnnadurai: #Kochadaiiyaan http://t.co/5uamF6lRgS",FALSE,0,NA,2014-05-28 13:34:00,FALSE,NA,"471645568070983680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","senthilbalajis",6,TRUE,FALSE,NA,NA
"308","RT @rameshlaus: #Sani started for #MI when they unnecessarily tried to make fun of @superstarrajini http://t.co/O6as1D5NFe",FALSE,0,NA,2014-05-28 18:18:18,FALSE,NA,"471717113892048896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D_PSPK",49,TRUE,FALSE,NA,NA
"309","RT @Silverlinerz: Graphic films are meant for non ACTORS like Ram Charan, not for Actors like Rajani @TV9AP @ibnlive #Kochadaiiyaan #vikram…",FALSE,0,NA,2014-05-28 13:33:51,FALSE,NA,"471645530603261952",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","D0525A",2,TRUE,FALSE,NA,NA
"310","@superstarrajini good night thalaivar! &lt;3",FALSE,0,"superstarrajini",2014-05-28 18:18:07,FALSE,NA,"471717066127327232","1176135546","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","superstarRfan",0,FALSE,FALSE,NA,NA
"311","RT @mayavarathaan: #Kochadaiiyaan எனக்குத் தெரிந்து தாய்லாந்தில் தொடர்ந்து ஒரு வாரமாக பல காட்சிகளாக ஓடிக் கொண்டிருக்கும் ஒரே இந்தியத் திரை…",FALSE,0,NA,2014-05-28 13:33:24,FALSE,NA,"471645415129903104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","senthilbalajis",6,TRUE,FALSE,NA,NA
"312","@iamsree0 @mipaltan @superstarrajini @ChennaiIPL God must be sleeping somewhere ! ! ! #CSKdaa",FALSE,1,"iamsree0",2014-05-28 18:18:04,FALSE,"471716627147657217","471717055138263040","19245814","web","iam_berlin_",0,FALSE,FALSE,NA,NA
"313","RT @gunash55: #Kochadaiiyaan is a biggest flop from the heart of every tamilian. they portrayed the movie as 3D but the fact is the movie i…",FALSE,0,NA,2014-05-28 13:33:13,FALSE,NA,"471645368073977856",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","D0525A",1,TRUE,FALSE,NA,NA
"314","Even #God (@sachin_rt) can't save the #MI against #Rajnikanth's (@superstarrajini) men #CSK! #CSKvsMI #PepsiIPL #Eliminator",FALSE,0,NA,2014-05-28 18:17:52,FALSE,NA,"471717005326704640",NA,"web","sandhujaspreet",0,FALSE,FALSE,NA,NA
"315","RT @lmkmoviemaniac: #Shocker
#Kochadaiiyaan totally removed from #Devi Complex, Chennai from this Friday!
It was given both the big screens…",FALSE,0,NA,2014-05-28 13:30:39,FALSE,NA,"471644723296219136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aravinthaxon",15,TRUE,FALSE,NA,NA
"316","RT @rameshlaus: After his entry in #Twitter, here is @superstarrajini 's first selfie! http://t.co/9dXZffCn1G",FALSE,0,NA,2014-05-28 18:17:25,FALSE,NA,"471716891200069632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","surya30_4u",13,TRUE,FALSE,NA,NA
