"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@WeAreChennai @superstarrajini 
Power of superstar name",FALSE,0,"WeAreChennai",2014-05-28 18:53:33,FALSE,"471719222066696192","471725985889411072","1478178996","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manodptec84",0,FALSE,FALSE,NA,NA
"2","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:52:40,FALSE,NA,"471725762219765760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","princigupta3",81,TRUE,FALSE,NA,NA
"3","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:52:10,FALSE,NA,"471725636621312000",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","gbenhur",81,TRUE,FALSE,NA,NA
"4","@WeAreChennai @ChennaiIPL @superstarrajini pavam.. Sachin can't save Mumbai indian ������������",FALSE,0,"WeAreChennai",2014-05-28 18:51:57,FALSE,"471719222066696192","471725581185212416","1478178996","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k_ramya287",0,FALSE,FALSE,NA,NA
"5","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:51:21,FALSE,NA,"471725428617404416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashh_Dude",81,TRUE,FALSE,NA,NA
"6","RT @rameshlaus: #Sani started for #MI when they unnecessarily tried to make fun of @superstarrajini http://t.co/O6as1D5NFe",FALSE,0,NA,2014-05-28 18:51:03,FALSE,NA,"471725356471160833",NA,"web","km_Vinothkumar",49,TRUE,FALSE,NA,NA
"7","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:50:57,FALSE,NA,"471725330390974464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ManobalaV",81,TRUE,FALSE,NA,NA
"8","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:50:56,FALSE,NA,"471725323994677248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dinesharjunan",81,TRUE,FALSE,NA,NA
"9","RT @Parth_Krish: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/l5rPmb…",FALSE,0,NA,2014-05-28 18:50:43,FALSE,NA,"471725272522182656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CallMeEvol",1,TRUE,FALSE,NA,NA
"10","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:50:42,FALSE,NA,"471725267887456256",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Nav4Prince",81,TRUE,FALSE,NA,NA
"11","@WeAreChennai @ChennaiIPL @superstarrajini  avan yaarunu kandupidichi thookungada avana...  :@",FALSE,0,"WeAreChennai",2014-05-28 18:49:24,FALSE,"471719222066696192","471724940257796096","1478178996","web","m_magesh",0,FALSE,FALSE,NA,NA
"12","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:49:03,FALSE,NA,"471724850898554880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hivenkat_7",81,TRUE,FALSE,NA,NA
"13","டேய் எங்கூர்ல தான் நாங்க மாணிக்கம். உங்க ஊர்ல பாட்ஷா டா #MI #CSK @superstarrajini",FALSE,0,NA,2014-05-28 18:48:54,FALSE,NA,"471724811995975680",NA,"web","kousik23",0,FALSE,FALSE,NA,NA
"14","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:48:44,FALSE,NA,"471724771692904449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashishsiwaniwal",81,TRUE,FALSE,NA,NA
"15","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:48:13,FALSE,NA,"471724639685591040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Hasinkat",81,TRUE,FALSE,NA,NA
"16","Now you know the power of rajini @superstarrajini !!! Mind it http://t.co/JMdXSSHo5S",FALSE,0,NA,2014-05-28 18:48:06,FALSE,NA,"471724612393660416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","vishnuvalsalan3",0,FALSE,FALSE,NA,NA
"17","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:47:57,FALSE,NA,"471724576070565888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jayp008",81,TRUE,FALSE,NA,NA
"18","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:47:12,FALSE,NA,"471724384189964288",NA,"web","Juggernaut_ab",81,TRUE,FALSE,NA,NA
"19","RT @rameshlaus: #Sani started for #MI when they unnecessarily tried to make fun of @superstarrajini http://t.co/O6as1D5NFe",FALSE,0,NA,2014-05-28 18:47:08,FALSE,NA,"471724367592685568",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","prasanthbalan",49,TRUE,FALSE,NA,NA
"20","@WeAreChennai @ChennaiIPL @superstarrajini even God can't save you from the defeat at the hands of Dhoni &amp; Co. &gt;:D bwahahaha  Dumb MI fans",FALSE,0,"WeAreChennai",2014-05-28 18:46:57,FALSE,"471719222066696192","471724324877910016","1478178996","web","arysto2tell",0,FALSE,FALSE,NA,NA
"21","RT @dissvki: ""@sudhanks: Twitter ஆரம்பிக்கும் முன்னாடியே ""கீச்சிடுவேன்""னு சொன்னவரு டா தலைவர்!! #Rajnikanth"" cc @superstarrajini",FALSE,0,NA,2014-05-28 18:46:34,FALSE,NA,"471724226089472000",NA,"web","imuttaal",1,TRUE,FALSE,NA,NA
"22","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:46:10,FALSE,NA,"471724125560389632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimech05",81,TRUE,FALSE,NA,NA
"23","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:46:09,FALSE,NA,"471724123660365824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RKayR",81,TRUE,FALSE,NA,NA
"24","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:45:52,FALSE,NA,"471724049287348224",NA,"web","arysto2tell",81,TRUE,FALSE,NA,NA
"25","@WeAreChennai @superstarrajini #mi are not supposed to be in #playoff , as their worst performance in #uae 0-5 Big fixing team ever #ambani",FALSE,0,"WeAreChennai",2014-05-28 18:45:32,FALSE,"471719222066696192","471723967900688384","1478178996","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SahinVaaz",0,FALSE,FALSE,NA,NA
"26","RT @manish_sony: @AaryaOm @smritiirani @jpsin1 @swabhimani1 @superstarrajini @RajatSharmaLive @sudhirchaudhary @sumer1982 @PMOIndia http://…",FALSE,0,NA,2014-05-28 18:44:52,FALSE,NA,"471723800401154048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivangi316",9,TRUE,FALSE,NA,NA
"27","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:44:23,FALSE,NA,"471723678963490817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghani4love",81,TRUE,FALSE,NA,NA
"28","@rameshlaus @superstarrajini poda andavene nama pkkam irukan",FALSE,0,"rameshlaus",2014-05-28 18:44:08,FALSE,"471709732177076224","471723612957708289","102268884","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bharani1826",0,FALSE,FALSE,NA,NA
"29","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:43:58,FALSE,NA,"471723570351992832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jafa4ulv",81,TRUE,FALSE,NA,NA
"30","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:43:48,FALSE,NA,"471723531537895424",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","winsiva1994",81,TRUE,FALSE,NA,NA
"31","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:43:30,FALSE,NA,"471723455985876992",NA,"web","tamilan201093",81,TRUE,FALSE,NA,NA
"32","RT @rameshlaus: #Sani started for #MI when they unnecessarily tried to make fun of @superstarrajini http://t.co/O6as1D5NFe",FALSE,0,NA,2014-05-28 18:43:25,FALSE,NA,"471723433802203136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sany_here",49,TRUE,FALSE,NA,NA
"33","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:43:09,FALSE,NA,"471723368555618304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","pandiyarajk",81,TRUE,FALSE,NA,NA
"34","""@sudhanks: Twitter ஆரம்பிக்கும் முன்னாடியே ""கீச்சிடுவேன்""னு சொன்னவரு டா தலைவர்!! #Rajnikanth"" cc @superstarrajini",FALSE,1,NA,2014-05-28 18:43:04,FALSE,NA,"471723347529568256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dissvki",1,FALSE,FALSE,NA,NA
"35","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:42:58,FALSE,NA,"471723319272554496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mehulrao333",81,TRUE,FALSE,NA,NA
"36","@wearechennai @superstarrajini Dont under estimate d power of common man",FALSE,0,"WeAreChennai",2014-05-28 18:42:54,FALSE,"471719222066696192","471723302827094016","1478178996","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","prakash_vjk",0,FALSE,FALSE,NA,NA
"37","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:42:49,FALSE,NA,"471723281935241218",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Suresh_ame",81,TRUE,FALSE,NA,NA
"38","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:42:38,FALSE,NA,"471723235092877313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Urjo_07",81,TRUE,FALSE,NA,NA
"39","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:42:00,FALSE,NA,"471723077114408960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chnvaasi",81,TRUE,FALSE,NA,NA
"40","RT @Messilionel1987: @akv_10 @superstarrajini well said bro...that banner was as rubbish as congress govt.",FALSE,0,NA,2014-05-28 18:41:46,FALSE,NA,"471723020403236864",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","akv_10",1,TRUE,FALSE,NA,NA
"41","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:41:26,FALSE,NA,"471722933874737153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azarcrzy",81,TRUE,FALSE,NA,NA
"42","RT @rameshlaus: #Sani started for #MI when they unnecessarily tried to make fun of @superstarrajini http://t.co/O6as1D5NFe",FALSE,0,NA,2014-05-28 18:41:10,FALSE,NA,"471722867814457344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TharkinEdge",49,TRUE,FALSE,NA,NA
"43","looking forward for the first tweet from @superstarrajini supporting @ChennaiIPL #SuperCmntry #whistlepodu !!!!!",FALSE,1,NA,2014-05-28 18:41:00,FALSE,NA,"471722824512454657",NA,"web","ArunPrakaashVG",0,FALSE,FALSE,NA,NA
"44","@WeAreChennai @ChennaiIPL @superstarrajini OOPS .... Sorry GOD !!!!",FALSE,0,"WeAreChennai",2014-05-28 18:40:43,FALSE,"471719222066696192","471722756497625088","1478178996","web","Rohit_Pattnaik",0,FALSE,FALSE,NA,NA
"45","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:40:41,FALSE,NA,"471722744229662720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","CampNouBoY",81,TRUE,FALSE,NA,NA
"46","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:40:39,FALSE,NA,"471722737786814464",NA,"web","Sreerajkris",81,TRUE,FALSE,NA,NA
"47","They kept calm through out the innings and @superstarrajini saved them.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/zrlaOOetkR",FALSE,0,NA,2014-05-28 18:40:32,FALSE,NA,"471722707382325248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siddharth_VJSid",0,FALSE,FALSE,"80.2002106","13.0832083"
"48","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:40:30,FALSE,NA,"471722700806053890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vimalathithanr",81,TRUE,FALSE,NA,NA
"49","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:40:28,FALSE,NA,"471722690227601408",NA,"web","atpganesh",81,TRUE,FALSE,NA,NA
"50","RT @sriramrajmohan: @WeAreChennai @ChennaiIPL @superstarrajini http://t.co/hIwU5sqyQw",FALSE,0,NA,2014-05-28 18:40:21,FALSE,NA,"471722660326412288",NA,"web","praveenslm123",1,TRUE,FALSE,NA,NA
"51","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:40:13,FALSE,NA,"471722626990104576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CallMeEvol",81,TRUE,FALSE,NA,NA
"52","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:40:11,FALSE,NA,"471722619155140609",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","msnarun",81,TRUE,FALSE,NA,NA
"53","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:40:10,FALSE,NA,"471722615225073664",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","IamKanal",81,TRUE,FALSE,NA,NA
"54","RT @superstarrajini: My best wishes to the cast and technical crew, producers, distributors and exhibitors of #Kochadaiiyaan",FALSE,0,NA,2014-05-28 18:40:04,FALSE,NA,"471722590214828033",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","tuffhardy14",1977,TRUE,FALSE,NA,NA
"55","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:40:02,FALSE,NA,"471722581318316034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","feat_gautham",81,TRUE,FALSE,NA,NA
"56","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:39:43,FALSE,NA,"471722500796071936",NA,"web","iamsatyaaa",81,TRUE,FALSE,NA,NA
"57","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:39:39,FALSE,NA,"471722486627717120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prsdmldkr",81,TRUE,FALSE,NA,NA
"58","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:39:33,FALSE,NA,"471722459490959362",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","itz_naga",81,TRUE,FALSE,NA,NA
"59","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:39:29,FALSE,NA,"471722443610931201",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","sarang1994",81,TRUE,FALSE,NA,NA
"60","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:39:24,FALSE,NA,"471722422639792129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","PalSureshk",81,TRUE,FALSE,NA,NA
"61","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:39:21,FALSE,NA,"471722409305706496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ka4huk",81,TRUE,FALSE,NA,NA
"62","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:39:16,FALSE,NA,"471722390368423936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manikandanars",81,TRUE,FALSE,NA,NA
"63","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:39:02,FALSE,NA,"471722330994249728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NavSachinSamy",81,TRUE,FALSE,NA,NA
"64","@ChennaiIPL @Premgiamaren @superstarrajini @varusarath @dirvenkatprabhu @anirudhofficial #CSK http://t.co/wgiZxqxW95",FALSE,0,"ChennaiIPL",2014-05-28 18:38:57,FALSE,NA,"471722311309996032","117407834","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ABabuzack",0,FALSE,FALSE,NA,NA
"65","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:50,FALSE,NA,"471722279857295360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Naveen17K",81,TRUE,FALSE,NA,NA
"66","RT @manish_sony: @AaryaOm @smritiirani @jpsin1 @swabhimani1 @superstarrajini @RajatSharmaLive @sudhirchaudhary @sumer1982 @PMOIndia http://…",FALSE,0,NA,2014-05-28 18:38:49,FALSE,NA,"471722276589539328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PramodTater",9,TRUE,FALSE,NA,NA
"67","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:47,FALSE,NA,"471722268427812865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RainaMyIdol",81,TRUE,FALSE,NA,NA
"68","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:35,FALSE,NA,"471722219408592896",NA,"web","imdeepi_94",81,TRUE,FALSE,NA,NA
"69","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:33,FALSE,NA,"471722210336329728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanv11",81,TRUE,FALSE,NA,NA
"70","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:19,FALSE,NA,"471722149065928704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Krushna_Mohanta",81,TRUE,FALSE,NA,NA
"71","RT @ZakhilHere: 2 minutes of silence for this guy ! Don't mess up with Thalaivar @superstarrajini  :) #CSKvsMI #PepsiIPL http://t.co/79Zq60…",FALSE,0,NA,2014-05-28 18:38:16,FALSE,NA,"471722136089153536",NA,"web","RaajaRaajan37",13,TRUE,FALSE,NA,NA
"72","We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/l5rPmbmM1V""",FALSE,1,NA,2014-05-28 18:38:13,FALSE,NA,"471722125833687040",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Parth_Krish",1,FALSE,FALSE,NA,NA
"73","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:12,FALSE,NA,"471722121563885568",NA,"web","ghagraunak",81,TRUE,FALSE,NA,NA
"74","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:06,FALSE,NA,"471722097153024000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","showoffkd",81,TRUE,FALSE,NA,NA
"75","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:06,FALSE,NA,"471722094913261568",NA,"web","appuazhagu",81,TRUE,FALSE,NA,NA
"76","“@WeAreChennai: We kept calm through out the innings and @superstarrajini saved us. . http://t.co/aEo8dflba9” THIS IS US ! CSKian Forever !",FALSE,0,"WeAreChennai",2014-05-28 18:38:05,FALSE,"471719222066696192","471722090228240384","1478178996","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CallMeEvol",0,FALSE,FALSE,NA,NA
"77","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:04,FALSE,NA,"471722087543865344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamNikhilNair",81,TRUE,FALSE,NA,NA
"78","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:38:03,FALSE,NA,"471722083571879938",NA,"web","NSR59",81,TRUE,FALSE,NA,NA
"79","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:37:59,FALSE,NA,"471722064592637952",NA,"web","stanley_twts",81,TRUE,FALSE,NA,NA
"80","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:37:50,FALSE,NA,"471722028857188352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijitha07",81,TRUE,FALSE,NA,NA
"81","RT @WeAreChennai: We kept calm through out the innings and @superstarrajini saved us.  #SuperCmntry #WhistlePodu #CSKvsMI http://t.co/RWFMJ…",FALSE,0,NA,2014-05-28 18:37:50,FALSE,NA,"471722027515408385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","tuffhardy14",81,TRUE,FALSE,NA,NA
